best_duplicate_pair_score,combined_anomaly_score,connected_components_26,duplicate_conflict_score,evidence_coverage,evidence_scope,evidence_supported_voxels,fragmentation_rank,fragmentation_score,gt_dominant_fraction,gt_dominant_id,gt_dominant_label,gt_eligible_member_observations,gt_false_split_incident,gt_identity_error,gt_overlap_hist,gt_overmerge,gt_overmerge_cross_class,gt_overmerge_same_class,gt_second_fraction,gt_second_id,gt_second_label,gt_substantial_instances,gt_supported_fraction,gt_supported_voxels,has_association_evidence_error,has_mask_evidence_error,is_background,label_hist,label_vote_entropy,largest_component_fraction,major_connected_components_26,major_label_region_count,mean_seen_count,mean_voxel_disagreement,median_seen_count,member_observations,mixed_mask_fraction,mixed_mask_observations,nonspatial_label_score,num_detections,object_index,object_uid,object_voxels,owner_label_entropy,predicted_label,primary_evidence_label,primary_evidence_label_id,pure_member_observations,scene,second_evidence_label,second_evidence_label_id,second_label_largest_region_fraction,semantic_conflict_score,stable_evidence_voxels,voxel_majority_entropy,voxel_majority_second_fraction,voxel_majority_top_fraction,voxel_size_m,wrong_association_fraction,wrong_association_observations
0.6429034254567632,0.9090909090909091,1,0.6666666666666666,1.0,final_members_only,635,0.5151515151515151,0.0,0.7244094488188977,58,table,272,True,True,"[{""gt_id"": 58, ""gt_label"": ""table"", ""pred_fraction"": 0.7244094488188977, ""voxels"": 460}, {""gt_id"": 51, ""gt_label"": ""wall"", ""pred_fraction"": 0.33385826771653543, ""voxels"": 212}, {""gt_id"": 9, ""gt_label"": ""sofa"", ""pred_fraction"": 0.30708661417322836, ""voxels"": 195}, {""gt_id"": 8, ""gt_label"": ""wall"", ""pred_fraction"": 0.2992125984251969, ""voxels"": 190}, {""gt_id"": 7, ""gt_label"": ""sofa"", ""pred_fraction"": 0.2740157480314961, ""voxels"": 174}, {""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.2677165354330709, ""voxels"": 170}, {""gt_id"": 0, ""gt_label"": ""unknown"", ""pred_fraction"": 0.16850393700787403, ""voxels"": 107}, {""gt_id"": 10, ""gt_label"": ""ceiling"", ""pred_fraction"": 0.16535433070866143, ""voxels"": 105}, {""gt_id"": 61, ""gt_label"": ""chair"", ""pred_fraction"": 0.05354330708661417, ""voxels"": 34}, {""gt_id"": 52, ""gt_label"": ""other-leaf"", ""pred_fraction"": 0.012598425196850394, ""voxels"": 8}]",True,True,False,0.33385826771653543,51,wall,9,0.7905511811023622,502,True,True,False,"{""114"": 119, ""123"": 5, ""125"": 869, ""14"": 808, ""159"": 36442, ""165"": 900, ""198"": 11, ""53"": 28777, ""58"": 371, ""76"": 7}",0.39384830578641317,1.0,1,2,107.57322834645669,0.395316043551773,110.0,272,0.8125,221,0.5454545454545454,272,21,988a8dab-de7d-42db-9fd2-c902bd5b5ffe,635,0.5738608334341295,sofa chair,sofa chair,159,51,office0,couch,53,0.3640699523052464,0.9090909090909091,629,0.40941365628410165,0.3653543307086614,0.6220472440944882,0.1,0.9607843137254902,49
5.3269240584120606e-05,0.803030303030303,1,0.21212121212121213,1.0,final_members_only,4,0.5151515151515151,0.0,0.0,,,1,False,False,[],False,False,False,0.0,,,0,0.0,0,False,False,False,"{""132"": 4, ""76"": 4}",1.0,1.0,1,1,2.0,0.5,2.0,1,0.0,0,0.19696969696969696,1,22,8f4d542e-9aa7-42bc-b18a-e1eae2ddc61b,4,0.0,power outlet,floor,76,1,office0,,,0.0,0.803030303030303,4,0.0,0.0,1.0,0.1,0.0,0
0.4689203883284474,0.5151515151515151,1,0.5,1.0,final_members_only,64,0.5151515151515151,0.0,0.0,,,13,False,False,[],False,False,False,0.0,,,0,0.0,0,False,False,False,"{""117"": 472, ""182"": 212, ""198"": 51, ""57"": 48}",0.7270609739703293,1.0,1,1,12.234375,0.3846914803946054,14.0,13,0.0,0,0.8787878787878788,13,23,3c112d35-f177-4fae-8fde-d983c93e0169,64,0.7816596645276669,paper bag,paper bag,117,13,office0,,,0.0,0.5151515151515151,64,0.0,0.0,1.0,0.1,0.0,0
0.0,0.5151515151515151,1,0.10606060606060606,1.0,final_members_only,27,0.5151515151515151,0.0,0.0,,,139,False,False,[],False,False,False,0.0,,,0,0.0,0,False,True,False,"{""132"": 1253, ""133"": 14, ""81"": 24}",0.13848583396906153,1.0,1,1,47.81481481481482,0.01932702088739592,54.0,139,0.07194244604316546,10,0.3939393939393939,139,24,61c35cbf-d0bc-4623-adc6-434dd0159dc7,27,0.10729374739089234,power outlet,power outlet,132,129,office0,,,0.0,0.18181818181818182,26,0.0,0.0,1.0,0.1,0.0,0
0.6129862880517424,0.8181818181818182,1,0.6060606060606061,1.0,final_members_only,56,0.5151515151515151,0.0,0.0,,,178,False,False,[],False,False,False,0.0,,,0,0.0,0,False,True,False,"{""109"": 38, ""117"": 29, ""119"": 13, ""128"": 112, ""157"": 22, ""159"": 13, ""165"": 10, ""172"": 82, ""173"": 6, ""174"": 1751, ""182"": 52, ""21"": 214, ""23"": 37, ""24"": 28, ""25"": 219, ""48"": 788, ""53"": 8, ""56"": 157, ""60"": 497, ""61"": 61, ""70"": 15, ""81"": 31, ""93"": 33}",0.6349143212549703,1.0,1,3,75.28571428571429,0.39921844313183735,72.5,178,0.6292134831460674,112,0.5151515151515151,178,25,e67ecfce-00ab-4f41-97e2-ab363fefea89,56,0.5145973968976544,tissue box,tissue box,174,66,office0,coffee table,48,0.23214285714285715,0.8181818181818182,56,0.5608795125217274,0.23214285714285715,0.6785714285714286,0.1,0.0,0
0.0,0.0,1,0.0,1.0,final_members_only,429,0.0,0.0,0.27505827505827507,0,unknown,1,False,False,"[{""gt_id"": 0, ""gt_label"": ""unknown"", ""pred_fraction"": 0.27505827505827507, ""voxels"": 118}, {""gt_id"": 51, ""gt_label"": ""wall"", ""pred_fraction"": 0.09324009324009325, ""voxels"": 40}, {""gt_id"": 7, ""gt_label"": ""sofa"", ""pred_fraction"": 0.08158508158508158, ""voxels"": 35}, {""gt_id"": 5, ""gt_label"": ""rug"", ""pred_fraction"": 0.053613053613053616, ""voxels"": 23}, {""gt_id"": 34, ""gt_label"": ""bin"", ""pred_fraction"": 0.046620046620046623, ""voxels"": 20}, {""gt_id"": 19, ""gt_label"": ""bin"", ""pred_fraction"": 0.02564102564102564, ""voxels"": 11}, {""gt_id"": 16, ""gt_label"": ""door"", ""pred_fraction"": 0.004662004662004662, ""voxels"": 2}, {""gt_id"": 18, ""gt_label"": ""wall"", ""pred_fraction"": 0.002331002331002331, ""voxels"": 1}]",True,True,False,0.09324009324009325,51,wall,4,0.3543123543123543,152,False,True,True,"{""1"": 4, ""114"": 1, ""131"": 96, ""132"": 6, ""141"": 8, ""143"": 3, ""159"": 34, ""160"": 16, ""165"": 91, ""183"": 88, ""184"": 75, ""187"": 7, ""197"": 1, ""25"": 16, ""27"": 4, ""45"": 14, ""51"": 4, ""53"": 13, ""76"": 429}",0.6320492122971589,1.0,1,4,2.121212121212121,0.5479948252378083,1.0,1,1.0,1,0.0,1,26,c44b15ff-cf3e-4743-b38f-86a680ec9beb,429,0.0,floor,floor,76,0,office0,coat rack,45,0.2962962962962963,0.0,27,0.1413975211088855,0.018648018648018648,0.9533799533799534,0.1,0.0,0
0.8661607283103124,0.9696969696969697,1,0.9242424242424242,1.0,final_members_only,24,0.5151515151515151,0.0,0.041666666666666664,51,wall,60,False,True,"[{""gt_id"": 51, ""gt_label"": ""wall"", ""pred_fraction"": 0.041666666666666664, ""voxels"": 1}]",False,False,False,0.0,,,0,0.041666666666666664,1,True,True,False,"{""109"": 95, ""117"": 5, ""128"": 269, ""157"": 10, ""159"": 2, ""172"": 66, ""173"": 17, ""174"": 248, ""182"": 86, ""21"": 384, ""23"": 12, ""24"": 57, ""25"": 18, ""48"": 704, ""53"": 4, ""56"": 59, ""60"": 436, ""61"": 72, ""70"": 12, ""81"": 7, ""93"": 42}",0.7345927550985571,1.0,1,3,108.54166666666667,0.5780640265307943,96.0,60,0.3,18,0.9090909090909091,60,27,34cc3c17-2b1c-4c4d-b9e5-fd551e206815,24,0.7928348615612854,book,coffee table,48,42,office0,book,21,0.3333333333333333,0.9696969696969697,24,0.892079563925711,0.3333333333333333,0.4166666666666667,0.1,0.47619047619047616,20
0.4689203883284474,0.9696969696969697,1,0.5,1.0,final_members_only,421,0.5151515151515151,0.0,0.5391923990498813,58,table,1,True,True,"[{""gt_id"": 58, ""gt_label"": ""table"", ""pred_fraction"": 0.5391923990498813, ""voxels"": 227}, {""gt_id"": 9, ""gt_label"": ""sofa"", ""pred_fraction"": 0.49406175771971494, ""voxels"": 208}, {""gt_id"": 0, ""gt_label"": ""unknown"", ""pred_fraction"": 0.20902612826603326, ""voxels"": 88}, {""gt_id"": 8, ""gt_label"": ""wall"", ""pred_fraction"": 0.12826603325415678, ""voxels"": 54}, {""gt_id"": 7, ""gt_label"": ""sofa"", ""pred_fraction"": 0.028503562945368172, ""voxels"": 12}]",True,True,False,0.49406175771971494,9,sofa,4,0.5415676959619953,228,False,True,False,"{""117"": 398, ""125"": 53, ""159"": 492, ""182"": 180, ""198"": 421, ""53"": 651, ""57"": 43, ""58"": 16}",0.8228935169623995,1.0,1,3,5.353919239904988,0.41239951353007015,1.0,1,1.0,1,0.19696969696969696,1,28,803f469d-7639-4541-a1d9-e7b503dfdda3,421,0.0,window,window,198,0,office0,paper bag,117,0.8095238095238095,0.9696969696969697,63,0.3232534964556614,0.12114014251781473,0.850356294536817,0.1,0.0,0
0.0,0.803030303030303,1,0.10606060606060606,1.0,final_members_only,2,0.5151515151515151,0.0,1.0,0,unknown,1,False,True,"[{""gt_id"": 0, ""gt_label"": ""unknown"", ""pred_fraction"": 1.0, ""voxels"": 2}, {""gt_id"": 7, ""gt_label"": ""sofa"", ""pred_fraction"": 1.0, ""voxels"": 2}]",False,False,False,1.0,7,sofa,0,1.0,2,True,False,False,"{""132"": 2, ""76"": 2}",1.0,1.0,0,0,2.0,0.5,2.0,1,0.0,0,0.19696969696969696,1,29,7ac0a668-0ac4-4a1a-a488-4226a928e0f6,2,0.0,power outlet,floor,76,1,office0,,,0.0,0.803030303030303,2,0.0,0.0,1.0,0.1,1.0,1
0.615834663561741,1.0,1,0.6363636363636364,1.0,final_members_only,34,0.5151515151515151,0.0,1.0,4,chair,1,False,True,"[{""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 1.0, ""voxels"": 34}, {""gt_id"": 10, ""gt_label"": ""ceiling"", ""pred_fraction"": 0.9705882352941176, ""voxels"": 33}, {""gt_id"": 24, ""gt_label"": ""wall"", ""pred_fraction"": 0.5882352941176471, ""voxels"": 20}]",True,True,False,0.9705882352941176,10,ceiling,3,1.0,34,False,False,False,"{""108"": 11, ""121"": 34, ""136"": 14, ""40"": 402, ""42"": 300, ""65"": 29}",0.6134455695314817,1.0,1,1,23.235294117647058,0.47391129955095845,1.0,1,0.0,0,0.19696969696969696,1,30,e3f817bd-6d7a-4e13-abe0-077769bee533,34,0.0,person,person,121,1,office0,closet door,40,1.0,1.0,7,0.7335379291086666,0.20588235294117646,0.7941176470588235,0.1,0.0,0
0.7371665607408437,0.9393939393939394,1,0.7121212121212122,1.0,final_members_only,28,0.5151515151515151,0.0,1.0,8,wall,1,True,True,"[{""gt_id"": 8, ""gt_label"": ""wall"", ""pred_fraction"": 1.0, ""voxels"": 28}, {""gt_id"": 9, ""gt_label"": ""sofa"", ""pred_fraction"": 1.0, ""voxels"": 28}, {""gt_id"": 58, ""gt_label"": ""table"", ""pred_fraction"": 1.0, ""voxels"": 28}, {""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.9642857142857143, ""voxels"": 27}]",True,True,False,1.0,9,sofa,4,1.0,28,True,False,False,"{""125"": 28, ""14"": 7, ""159"": 489, ""53"": 362}",0.6067685979638642,1.0,1,1,31.642857142857142,0.403893225962229,1.0,1,0.0,0,0.19696969696969696,1,31,1bbcdac1-983a-480e-b589-d152c490f1b6,28,0.0,pillow,pillow,125,1,office0,sofa chair,159,0.75,0.9393939393939394,12,0.7794178205576752,0.32142857142857145,0.6071428571428571,0.1,1.0,1
0.0,0.5151515151515151,1,0.10606060606060606,1.0,final_members_only,10,0.5151515151515151,0.0,1.0,8,wall,1,True,True,"[{""gt_id"": 8, ""gt_label"": ""wall"", ""pred_fraction"": 1.0, ""voxels"": 10}, {""gt_id"": 9, ""gt_label"": ""sofa"", ""pred_fraction"": 1.0, ""voxels"": 10}, {""gt_id"": 58, ""gt_label"": ""table"", ""pred_fraction"": 1.0, ""voxels"": 10}, {""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.8, ""voxels"": 8}]",True,True,False,1.0,9,sofa,4,1.0,10,True,False,False,"{""121"": 10}",0.0,1.0,1,0,1.0,0.0,1.0,1,0.0,0,0.19696969696969696,1,32,6e4f99d8-9896-4130-9f1d-aaee29602711,10,0.0,person,person,121,1,office0,,,0.0,0.18181818181818182,0,0.0,0.0,1.0,0.1,1.0,1
0.8591683414428032,0.9696969696969697,1,0.8636363636363636,1.0,final_members_only,16,0.5151515151515151,0.0,1.0,17,vent,2,False,True,"[{""gt_id"": 17, ""gt_label"": ""vent"", ""pred_fraction"": 1.0, ""voxels"": 16}, {""gt_id"": 10, ""gt_label"": ""ceiling"", ""pred_fraction"": 0.5625, ""voxels"": 9}, {""gt_id"": 24, ""gt_label"": ""wall"", ""pred_fraction"": 0.125, ""voxels"": 2}]",True,True,False,0.5625,10,ceiling,2,1.0,16,False,False,False,"{""160"": 32, ""40"": 134, ""42"": 107, ""65"": 22}",0.837369615046153,1.0,1,2,18.4375,0.15946929104269889,2.0,2,0.0,0,0.19696969696969696,2,33,27c1ef8d-1a29-4f39-88a8-cdd6b7fe46d7,16,0.0,speaker,speaker,160,2,office0,closet door,40,0.3125,0.9696969696969697,16,0.8960382325345574,0.3125,0.6875,0.1,0.0,0
0.0,0.0,1,0.0,1.0,final_members_only,612,0.0,0.0,0.4362745098039216,10,ceiling,8,False,False,"[{""gt_id"": 10, ""gt_label"": ""ceiling"", ""pred_fraction"": 0.4362745098039216, ""voxels"": 267}, {""gt_id"": 24, ""gt_label"": ""wall"", ""pred_fraction"": 0.3333333333333333, ""voxels"": 204}, {""gt_id"": 8, ""gt_label"": ""wall"", ""pred_fraction"": 0.17647058823529413, ""voxels"": 108}, {""gt_id"": 26, ""gt_label"": ""wall"", ""pred_fraction"": 0.119281045751634, ""voxels"": 73}, {""gt_id"": 20, ""gt_label"": ""blinds"", ""pred_fraction"": 0.08986928104575163, ""voxels"": 55}, {""gt_id"": 22, ""gt_label"": ""indoor-plant"", ""pred_fraction"": 0.05228758169934641, ""voxels"": 32}, {""gt_id"": 42, ""gt_label"": ""undefined"", ""pred_fraction"": 0.04084967320261438, ""voxels"": 25}, {""gt_id"": 66, ""gt_label"": ""tv-screen"", ""pred_fraction"": 0.013071895424836602, ""voxels"": 8}, {""gt_id"": 23, ""gt_label"": ""plant-stand"", ""pred_fraction"": 0.011437908496732025, ""voxels"": 7}, {""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.006535947712418301, ""voxels"": 4}, {""gt_id"": 56, ""gt_label"": ""pillar"", ""pred_fraction"": 0.004901960784313725, ""voxels"": 3}]",True,True,False,0.3333333333333333,24,wall,6,0.9967320261437909,610,False,True,True,"{""35"": 2542}",0.0,1.0,1,1,4.15359477124183,0.0,4.0,8,1.0,8,0.0,8,34,92508605-eca4-4363-84b6-6708d19e094a,612,0.0,ceiling,ceiling,35,0,office0,,,0.0,0.0,570,0.0,0.0,1.0,0.1,0.0,0
